(28, 1, 0)	2	0	4881	8119	16	16
(1, 29, 0)	1	0	15187	34757	13	12
(29, 1, 0)	2	0	38734	7717	13	13
(1, 30, 0)	1	0	16800	459	16	15
(30, 1, 0)	2	0	109	4262	8	8
(1, 31, 0)	1	0	3120	2113	8	7
(31, 1, 0)	2	0	1799	4930	10	10
(1, 32, 0)	1	0	14812	64	16	15
(32, 1, 0)	2	0	79	11883	14	14
(1, 33, 0)	1	0	3127	3081	10	9
(33, 1, 0)	2	0	4288	5845	13	13
(1, 34, 0)	1	0	5563	51	11	10
(34, 1, 0)	2	0	74	2789	10	10
(1, 35, 0)	1	0	3662	111	10	9
(35, 1, 0)	2	0	155	4061	12	12
(1, 36, 0)	1	0	9171	120	17	16
(36, 1, 0)	2	0	110	8220	12	12
(1, 37, 0)	1	0	1345	929	9	8
(37, 1, 0)	2	0	912	1460	7	7
(1, 38, 0)	1	0	3703	179	9	8
(38, 1, 0)	2	0	3139	7986	13	13
(1, 39, 0)	1	0	926	16611	10	9
(39, 1, 0)	2	0	17011	2819	11	11
(1, 40, 0)	1	0	7411	816	14	13
(40, 1, 0)	2	0	833	2883	10	10
(1, 41, 0)	1	0	4485	1414	11	10
(41, 1, 0)	2	0	1861	5815	11	11
(1, 42, 0)	1	0	10756	14965	12	11
(42, 1, 0)	2	0	12436	9264	9	9
(1, 43, 0)	1	0	2092	2756	5	4
(43, 1, 0)	2	0	4587	1559	5	5
(1, 44, 0)	1	0	1012	53	7	6
(44, 1, 0)	2	0	55	3080	7	7
(1, 45, 0)	2	0	86277	101533	54	54
(45, 1, 0)	1	0	96849	64540	47	46
(1, 46, 0)	1	0	22465	82258	27	26
(46, 1, 0)	2	0	66521	11940	17	17
(1, 47, 0)	1	0	57009	78120	41	40
(47, 1, 0)	2	0	61688	17400	25	25
(2, 3, 0)	1	0	18145	46431	34	33
(3, 2, 0)	2	0	68419	39179	34	34
(2, 4, 0)	2	0	40836	69301	31	31
(4, 2, 0)	1	0	17039	4708	10	9
(2, 5, 0)	1	0	28789	49656	29	28
(5, 2, 0)	2	0	27267	12102	13	13
(2, 6, 0)	1	0	5608	10498	12	11
(6, 2, 0)	2	0	13802	5086	10	10
(2, 7, 0)	2	0	81110	105752	47	47
(7, 2, 0)	2	0	48954	33498	22	22
(2, 8, 0)	1	0	29237	42305	24	23
(8, 2, 0)	2	0	67344	51002	39	39
(2, 9, 0)	1	0	22547	29813	25	24
(9, 2, 0)	2	0	29259	11709	18	18
(2, 15, 0)	1	0	19784	74210	28	27
(15, 2, 0)	2	0	51442	11719	22	22
(2, 29, 0)	1	0	14193	51889	15	14
(29, 2, 0)	2	0	37624	2242	12	12
(2, 45, 0)	2	0	22300	44390	17	17
(45, 2, 0)	1	0	86886	42230	34	33
(2, 46, 0)	2	0	54666	76515	39	39
(46, 2, 0)	1	0	48511	5504	12	11
(2, 47, 0)	1	0	34849	62319	30	29
(47, 2, 0)	1	0	78672	66205	33	32
(3, 4, 0)	1	0	100130	74033	52	51
(4, 3, 0)	1	0	80260	104010	50	49
(3, 5, 0)	2	0	22391	20037	17	17
(5, 3, 0)	2	0	64303	80320	38	38
(3, 6, 0)	2	0	61747	41443	32	32
(6, 3, 0)	2	0	20402	18877	15	15
(3, 7, 0)	2	0	66300	58418	28	28
(7, 3, 0)	2	0	42206	39329	15	15
(3, 8, 0)	2	0	90523	42691	38	38
(8, 3, 0)	2	0	20656	25822	18	18
(3, 9, 0)	1	0	67308	48530	33	32
(9, 3, 0)	2	0	39908	65511	25	25
(3, 10, 0)	2	0	36410	7000	20	20
(10, 3, 0)	2	4	39930	71343	18	18
(3, 11, 0)	1	0	11493	8235	13	12
(11, 3, 0)	2	0	11781	28713	20	20
(3, 12, 0)	1	0	35870	40645	21	20
(12, 3, 0)	2	0	29357	33411	15	15
(3, 13, 0)	2	0	37787	42949	21	21
(13, 3, 0)	2	0	30661	28396	15	15
(3, 14, 0)	2	0	104463	80208	49	49
(14, 3, 0)	2	0	11233	13814	13	13
(3, 15, 0)	1	0	54853	71854	25	24
(15, 3, 0)	2	0	46397	27565	17	17
(3, 16, 0)	1	0	85163	68455	30	29
(16, 3, 0)	2	0	29099	15200	17	17
(3, 17, 0)	1	0	62173	52308	21	20
(17, 3, 0)	2	0	15519	12823	13	13
(3, 18, 0)	1	0	45831	24971	21	20
(18, 3, 0)	2	0	10846	18516	13	13
(3, 19, 0)	1	0	84199	86383	32	31
(19, 3, 0)	2	0	54904	47768	19	19
(3, 20, 0)	1	0	50001	61734	19	18
(20, 3, 0)	2	0	58619	42061	19	19
(3, 21, 0)	1	0	26249	22555	17	16
(21, 3, 0)	2	0	14927	18870	14	14
(3, 22, 0)	1	0	12897	17300	8	7
(22, 3, 0)	2	0	37235	19725	23	23
(3, 23, 0)	1	0	45823	107966	27	26
(23, 3, 0)	2	0	68807	32138	18	18
(3, 24, 0)	1	0	13213	11082	8	7
(24, 3, 0)	2	0	9003	18900	13	13
(3, 25, 0)	1	0	39820	5170	14	13
(25, 3, 0)	2	0	6583	26570	14	14
(3, 26, 0)	1	0	11721	29995	11	10
(26, 3, 0)	2	0	59919	29795	16	16
(3, 27, 0)	1	0	26068	1659	9	8
(27, 3, 0)	2	0	2905	28739	15	15
(3, 28, 0)	1	0	37975	12380	25	24
(28, 3, 0)	2	0	7744	18844	17	17
(3, 29, 0)	1	0	39595	62404	19	18
(29, 3, 0)	2	0	40795	24807	14	14
(3, 30, 0)	1	0	29305	223	13	12
(30, 3, 0)	2	0	172	33767	16	16
(3, 31, 0)	1	0	8808	1229	7	6
(31, 3, 0)	2	0	1337	7824	10	10
(3, 32, 0)	1	0	43230	75	16	15
(32, 3, 0)	2	0	76	26724	13	13
(3, 33, 0)	1	0	8475	3641	10	9
(33, 3, 0)	2	0	3413	23772	10	10
(3, 34, 0)	1	0	13694	14	11	10
(34, 3, 0)	2	0	70	23147	12	12
(3, 35, 0)	1	0	9175	62	7	6
(35, 3, 0)	2	0	102	8996	8	8
(3, 36, 0)	1	0	22350	80	10	9
(36, 3, 0)	2	0	82	26281	15	15
(3, 37, 0)	1	0	4157	930	6	5
(37, 3, 0)	2	0	1553	6928	7	7
(3, 38, 0)	1	0	40178	1094	14	13
(38, 3, 0)	2	0	1334	12895	11	11
(3, 39, 0)	1	0	4066	12532	7	6
(39, 3, 0)	2	0	14475	7940	8	8
(3, 40, 0)	1	0	12685	319	8	7
(40, 3, 0)	2	0	701	9526	10	10
(3, 41, 0)	1	0	21287	1234	10	9
(41, 3, 0)	2	0	1664	10004	7	7
(3, 42, 0)	1	0	30663	16549	14	13
(42, 3, 0)	2	0	13555	19638	10	10
(3, 43, 0)	1	0	8761	2768	5	4
(43, 3, 0)	2	0	1828	3547	3	3
(3, 44, 0)	1	0	4256	44	7	6
(44, 3, 0)	2	0	83	5018	4	4
(3, 45, 0)	2	0	27111	45283	25	25
(45, 3, 0)	1	0	97225	93002	45	44
(3, 46, 0)	2	0	60644	74319	28	28
(46, 3, 0)	1	0	91309	101152	59	58
(3, 47, 0)	1	0	98102	87134	45	44
(47, 3, 0)	2	0	59533	61333	25	25
(4, 5, 0)	1	0	64496	56691	39	38
(5, 4, 0)	2	0	69997	69369	37	37
(4, 6, 0)	2	0	74694	39144	34	34
(6, 4, 0)	2	0	33766	53196	26	26
(4, 7, 0)	2	0	31484	21047	15	15
(7, 4, 0)	2	0	76852	61868	31	31
(4, 8, 0)	2	0	38993	15192	22	22
(8, 4, 0)	2	0	55889	65659	30	30
(4, 9, 0)	1	0	59048	49248	30	29
(9, 4, 0)	2	0	56042	72467	37	37
(4, 10, 0)	2	0	32103	3937	15	15
(10, 4, 0)	2	0	52420	79174	47	47
(4, 11, 0)	1	0	51056	17611	28	27
(11, 4, 0)	2	0	26153	57781	36	36
(4, 12, 0)	1	0	83667	101308	55	54
(12, 4, 0)	2	0	48694	61727	25	25
(4, 13, 0)	1	0	84798	101761	49	48
(13, 4, 0)	2	0	50199	38705	19	19
(4, 14, 0)	2	0	56043	32626	23	23
(14, 4, 0)	2	0	33141	46770	23	23
(4, 15, 0)	1	0	55479	58142	30	29
(15, 4, 0)	2	0	86022	55834	30	30
(4, 16, 0)	1	0	26735	20218	16	15
(16, 4, 0)	2	0	33475	24570	16	16
(4, 17, 0)	1	0	31007	25577	12	11
(17, 4, 0)	2	0	29797	30983	16	16
(4, 18, 0)	1	0	45712	45447	21	20
(18, 4, 0)	2	0	27241	57664	27	27
(4, 19, 0)	1	0	62244	70015	39	38
(19, 4, 0)	2	0	54181	44398	24	24
(4, 20, 0)	1	0	38207	49379	15	14
(20, 4, 0)	2	0	76566	54617	25	25
(4, 21, 0)	1	0	32092	14690	22	21
(21, 4, 0)	2	0	15099	31631	18	18
(4, 22, 0)	1	0	24162	46730	16	15
(22, 4, 0)	2	0	62144	37439	21	21
(4, 23, 0)	1	0	53130	109451	26	25
(23, 4, 0)	2	0	71004	40111	18	18
(4, 24, 0)	1	0	41815	39213	19	18
(24, 4, 0)	2	0	6463	21058	17	17
(4, 25, 0)	1	0	41176	4968	19	18
(25, 4, 0)	2	0	10946	48278	23	23
(4, 26, 0)	1	0	24485	39976	12	11
(26, 4, 0)	2	0	74949	48159	20	20
(4, 27, 0)	1	0	13109	1197	8	7
(27, 4, 0)	2	0	3968	42910	20	20
(4, 28, 0)	1	0	46318	6056	23	22
(28, 4, 0)	2	0	8071	31162	19	19
(4, 29, 0)	1	0	20754	31558	10	9
(29, 4, 0)	2	0	48436	37237	22	22
(4, 30, 0)	1	0	28648	98	12	11
(30, 4, 0)	2	0	157	26147	17	17
(4, 31, 0)	1	0	16729	1365	8	7
(31, 4, 0)	2	0	3229	30992	17	17
(4, 32, 0)	1	0	21251	41	9	8
(32, 4, 0)	2	0	38	20464	10	10
(4, 33, 0)	1	0	16710	3109	10	9
(33, 4, 0)	2	0	12259	30862	14	14
(4, 34, 0)	1	0	16871	76	14	13
(34, 4, 0)	2	0	82	37732	15	15
(4, 35, 0)	1	0	20099	77	10	9
(35, 4, 0)	2	0	130	14722	10	10
(4, 36, 0)	1	0	30996	64	12	11
(36, 4, 0)	2	0	73	20613	10	10
(4, 37, 0)	1	0	12009	800	7	6
(37, 4, 0)	2	0	1022	4615	4	4
(4, 38, 0)	1	0	29194	941	13	12
(38, 4, 0)	2	0	1276	16778	11	11
(4, 39, 0)	1	0	13037	12781	7	6
(39, 4, 0)	2	0	12483	8860	6	6
(4, 40, 0)	1	0	13031	211	10	9
(40, 4, 0)	2	0	506	16053	16	16
(4, 41, 0)	1	0	21312	1598	11	10
(41, 4, 0)	2	0	2559	20778	15	15
(4, 42, 0)	1	0	20593	11298	10	9
(42, 4, 0)	2	0	9460	17167	7	7
(4, 43, 0)	1	0	16711	5470	8	7
(43, 4, 0)	2	0	2771	8754	4	4
(4, 44, 0)	1	0	12874	61	7	6
(44, 4, 0)	2	0	103	11494	8	8
(4, 45, 0)	2	0	55473	69692	28	28
(45, 4, 0)	1	0	91170	74938	37	36
(4, 46, 0)	2	0	46220	61327	18	18
(46, 4, 0)	1	0	85571	77134	36	35
(4, 47, 0)	1	0	67629	67070	36	35
(47, 4, 0)	2	0	62464	70968	36	36
(5, 6, 0)	2	0	51249	36390	27	27
(6, 5, 0)	1	0	23477	53215	26	25
(5, 7, 0)	2	0	99983	114729	74	74
(7, 5, 0)	2	0	20938	21383	16	16
(5, 8, 0)	1	0	14604	6790	12	11
(8, 5, 0)	2	0	16049	20314	16	16
(5, 9, 0)	1	0	64457	55572	38	37
(9, 5, 0)	2	0	37071	50001	27	27
(5, 10, 0)	1	0	78754	100393	42	41
(10, 5, 0)	1	0	7357	25283	24	23
(5, 11, 0)	1	0	11395	4543	10	9
(11, 5, 0)	2	0	8246	18453	14	14
(5, 12, 0)	2	0	49777	27896	31	31
(12, 5, 0)	2	0	48521	53568	25	25
(5, 13, 0)	1	0	43155	46493	22	21
(13, 5, 0)	1	0	83833	74627	56	55
(5, 14, 0)	2	0	24052	30589	18	18
(14, 5, 0)	2	0	17633	23457	15	15
(5, 15, 0)	1	0	21304	32793	17	16
(15, 5, 0)	2	0	39520	26273	18	18
(5, 16, 0)	2	0	103918	117956	79	79
(16, 5, 0)	2	0	32996	15521	16	16
(5, 17, 0)	1	0	29171	32765	17	16
(17, 5, 0)	2	0	23000	16458	9	9
(5, 18, 0)	1	0	46129	57109	26	25
(18, 5, 0)	2	0	13452	22995	13	13
(5, 19, 0)	1	0	38986	79655	27	26
(19, 5, 0)	2	0	39394	27995	16	16
(5, 29, 0)	1	0	31536	45122	16	15
(29, 5, 0)	2	0	59258	34373	19	19
(5, 45, 0)	2	0	81361	94122	42	42
(45, 5, 0)	1	0	78608	51278	31	30
(5, 46, 0)	2	0	56852	77035	33	33
(46, 5, 0)	1	0	83744	57725	30	29
(5, 47, 0)	2	0	58137	59468	32	32
(47, 5, 0)	1	0	54389	54296	29	28
(6, 7, 0)	1	0	59019	91584	35	34
(7, 6, 0)	1	0	10731	10254	8	7
(6, 8, 0)	2	0	23429	15095	13	13
(8, 6, 0)	2	0	59064	44058	32	32
(6, 9, 0)	2	0	48160	58926	37	37
(9, 6, 0)	2	0	56049	52678	36	36
(6, 10, 0)	1	0	35253	19598	28	27
(10, 6, 0)	2	0	24785	52161	33	33
(6, 11, 0)	1	0	13884	2828	13	12
(11, 6, 0)	2	0	15895	15880	19	19
(6, 12, 0)	1	0	52119	51116	24	23
(12, 6, 0)	2	0	63767	52049	35	35
(6, 13, 0)	1	0	61554	78049	36	35
(13, 6, 0)	2	0	51580	33213	22	22
(6, 14, 0)	2	0	33970	36140	23	23
(14, 6, 0)	2	0	23834	19661	23	23
(6, 15, 0)	1	0	62294	83293	36	35
(15, 6, 0)	2	0	55873	22394	22	22
(6, 16, 0)	1	0	25738	36684	15	14
(16, 6, 0)	2	0	77564	61379	34	34
(6, 17, 0)	2	0	9856	9021	12	12
(17, 6, 0)	2	0	32121	23634	14	14
(6, 18, 0)	2	0	11112	4143	12	12
(18, 6, 0)	2	0	25941	31199	24	24
(6, 19, 0)	2	0	11559	10029	11	11
(19, 6, 0)	2	0	33045	27794	17	17
(6, 29, 0)	1	0	17650	27797	15	14
(29, 6, 0)	2	0	45445	18870	15	15
(6, 45, 0)	2	0	31362	65369	20	20
(45, 6, 0)	1	0	91586	51257	30	29
(6, 46, 0)	2	0	10410	45224	11	11
(46, 6, 0)	1	0	43680	13289	10	9
(6, 47, 0)	2	0	11146	9071	10	10
(47, 6, 0)	1	0	7611	10400	9	8
(7, 8, 0)	2	0	107150	85691	53	53
(8, 7, 0)	2	0	74083	78621	38	38
(7, 9, 0)	2	0	71162	50939	34	34
(9, 7, 0)	1	0	12798	17733	12	11
(7, 10, 0)	1	0	50639	30233	23	22
(10, 7, 0)	2	0	49389	73245	34	34
(7, 11, 0)	2	0	40415	17862	19	19
(11, 7, 0)	2	0	14483	19902	19	19
(7, 12, 0)	1	0	41578	33756	22	21
(12, 7, 0)	2	0	13117	18587	14	14
(7, 13, 0)	1	0	76454	78661	38	37
(13, 7, 0)	2	0	44915	34848	21	21
(7, 14, 0)	1	0	59633	31416	23	22
(14, 7, 0)	2	0	23911	20145	19	19
(7, 15, 0)	1	0	35873	40444	18	17
(15, 7, 0)	2	0	47989	46770	22	22
(7, 16, 0)	1	0	64043	55226	31	30
(16, 7, 0)	2	0	28700	26546	13	13
(7, 17, 0)	1	0	18369	19014	12	11
(17, 7, 0)	2	0	71265	62928	24	24
(7, 18, 0)	1	0	92136	79920	41	40
(18, 7, 0)	2	0	30497	34095	19	19
(7, 19, 0)	1	0	39235	64664	20	19
(19, 7, 0)	2	0	70584	45410	27	27
(7, 29, 0)	1	0	34140	55844	23	22
(29, 7, 0)	2	0	40352	17769	14	14
(7, 45, 0)	2	0	23162	32537	16	16
(45, 7, 0)	1	0	78756	65405	25	24
(7, 46, 0)	2	0	54519	70820	28	28
(46, 7, 0)	1	0	79466	63485	32	31
(7, 47, 0)	2	0	51734	41978	20	20
(47, 7, 0)	2	0	96270	108454	55	55
(8, 9, 0)	2	0	15358	13207	12	12
(9, 8, 0)	2	0	25464	26196	28	28
(8, 10, 0)	2	0	26422	14434	21	21
(10, 8, 0)	2	0	10688	18557	24	24
(8, 11, 0)	1	0	74718	40079	48	47
(11, 8, 0)	2	0	17261	29605	25	25
(8, 12, 0)	1	0	33030	52264	28	27
(12, 8, 0)	2	0	30373	21079	23	23
(8, 13, 0)	2	0	24367	33224	18	18
(13, 8, 0)	2	0	44414	27435	22	22
(8, 14, 0)	1	0	29924	38405	24	23
(14, 8, 0)	1	0	74305	71436	47	46
(8, 15, 0)	1	0	32341	76795	25	24
(15, 8, 0)	2	0	46063	23308	21	21
(8, 16, 0)	2	0	91300	96417	42	42
(16, 8, 0)	2	0	84119	49647	28	28
(8, 17, 0)	1	0	48766	79715	31	30
(17, 8, 0)	2	0	22330	10687	15	15
(8, 18, 0)	1	0	32578	43376	25	24
(18, 8, 0)	2	0	29282	19163	31	31
(8, 19, 0)	1	0	32174	83728	25	24
(19, 8, 0)	2	0	69923	28126	28	28
(8, 29, 0)	1	0	42685	67613	37	36
(29, 8, 0)	2	0	49284	8048	14	14
(8, 45, 0)	2	0	44994	85014	30	30
(45, 8, 0)	1	0	20210	8765	12	11
(8, 46, 0)	2	0	21563	60975	18	18
(46, 8, 0)	1	0	79981	46151	30	29
(8, 47, 0)	1	0	62903	85210	38	37
(47, 8, 0)	1	0	39726	13737	21	20
(9, 10, 0)	2	0	45524	13813	30	30
(10, 9, 0)	2	0	11832	18144	13	13
(9, 11, 0)	2	0	63514	40375	38	38
(11, 9, 0)	1	0	39727	64184	40	39
(9, 12, 0)	1	0	54539	62699	34	33
(12, 9, 0)	2	0	22082	24451	18	18
(9, 13, 0)	2	0	41768	39689	26	26
(13, 9, 0)	2	0	27562	18905	13	13
(9, 14, 0)	2	0	49108	52958	31	31
(14, 9, 0)	2	0	10403	8386	11	11
(9, 15, 0)	2	0	67754	106724	46	46
(15, 9, 0)	2	0	98211	47843	40	40
(9, 16, 0)	1	0	55986	82273	34	33
(16, 9, 0)	2	0	29612	10561	14	14
(9, 17, 0)	1	0	41079	66686	25	24
(17, 9, 0)	2	0	28772	19229	14	14
(9, 18, 0)	1	0	17602	6631	14	13
(18, 9, 0)	2	0	11759	19128	14	14
(9, 19, 0)	1	0	35814	57704	25	24
(19, 9, 0)	2	0	51018	27559	18	18
(9, 29, 0)	1	0	20605	46212	16	15
(29, 9, 0)	2	0	43431	15031	14	14
(9, 45, 0)	2	0	47476	68361	29	29
(45, 9, 0)	1	0	65119	31213	26	25
(9, 46, 0)	2	0	71217	88249	49	49
(46, 9, 0)	1	0	87872	71366	45	44
(9, 47, 0)	2	0	33299	41200	22	22
(47, 9, 0)	1	0	48373	41429	28	27
(10, 11, 0)	2	4	20568	16612	16	16
(11, 10, 0)	2	0	15644	8085	25	25
(10, 12, 0)	1	0	23267	52756	33	32
(12, 10, 0)	2	0	27709	8758	17	17
(10, 13, 0)	2	0	12846	33504	16	16
(13, 10, 0)	1	0	22480	2714	9	8
(10, 14, 0)	2	0	9128	35221	24	24
(14, 10, 0)	2	0	11454	5566	13	13
(10, 15, 0)	1	0	8381	43598	18	17
(15, 10, 0)	2	0	35464	6543	17	17
(10, 16, 0)	1	0	115426	109355	51	50
(16, 10, 0)	1	4	26756	5173	7	6
(10, 17, 0)	1	0	13150	25290	18	17
(17, 10, 0)	2	0	23584	7087	10	10
(10, 18, 0)	1	0	50575	39068	22	21
(18, 10, 0)	2	0	11872	4133	14	14
(10, 19, 0)	1	0	15901	51328	19	18
(19, 10, 0)	2	0	39440	7548	16	16
(10, 29, 0)	1	0	5834	56328	17	16
(29, 10, 0)	2	0	42459	2871	13	13
(10, 45, 0)	2	0	11010	58573	26	26
(45, 10, 0)	1	0	91326	29517	36	35
(10, 46, 0)	2	0	26347	84582	36	36
(46, 10, 0)	1	0	89619	54198	58	57
(10, 47, 0)	2	0	10697	42084	21	21
(47, 10, 0)	1	0	77473	45710	38	37
(11, 12, 0)	2	0	12290	14225	14	14
(12, 11, 0)	2	0	60802	26180	33	33
(11, 13, 0)	2	0	19935	22491	24	24
(13, 11, 0)	2	0	64579	24510	29	29
(11, 14, 0)	2	0	55131	103226	57	57
(14, 11, 0)	1	0	69590	27951	33	32
(11, 15, 0)	1	0	26832	64799	24	23
(15, 11, 0)	2	0	96604	33137	34	34
(11, 16, 0)	2	0	28123	53945	32	32
(16, 11, 0)	2	0	23939	6436	10	10
(11, 17, 0)	2	0	21679	50096	24	24
(17, 11, 0)	2	0	22531	6901	15	15
(11, 18, 0)	2	0	12513	3861	16	16
(18, 11, 0)	2	0	19995	18472	17	17
(11, 19, 0)	1	0	12057	39603	14	13
(19, 11, 0)	2	0	76279	22593	21	21
