(7, 3, 0)	2	0	420987	56535	7	7
(3, 8, 0)	2	0	330957	68443	16	16
(8, 3, 0)	1	0	176973	390106	15	14
(3, 9, 0)	2	0	667617	706794	36	36
(9, 3, 0)	2	0	559808	277762	24	24
(3, 10, 0)	2	0	831181	736851	39	39
(10, 3, 0)	2	0	407018	411287	22	22
(4, 5, 0)	2	1	791192	832870	38	38
(5, 4, 0)	1	0	364833	347502	11	10
(4, 6, 0)	1	0	339025	224785	17	16
(6, 4, 0)	2	0	283683	467205	16	16
(4, 7, 0)	1	0	652384	859813	22	21
(7, 4, 0)	2	0	420738	190586	7	7
(4, 8, 0)	2	0	524586	185196	16	16
(8, 4, 0)	1	0	159055	419131	18	17
(4, 9, 0)	1	0	360855	220145	15	14
(9, 4, 0)	1	0	475148	448352	23	22
(4, 10, 0)	2	1	484018	182986	13	13
(10, 4, 0)	1	0	178719	346286	11	10
(5, 6, 0)	2	0	338987	91842	13	13
(6, 5, 0)	1	0	320945	523568	22	21
(5, 7, 0)	2	0	908963	883916	38	38
(7, 5, 0)	2	0	950687	903993	33	33
(5, 8, 0)	2	0	354233	37269	16	16
(8, 5, 0)	1	0	108814	352193	15	14
(5, 9, 0)	1	0	874887	670194	37	36
(9, 5, 0)	2	0	858181	793665	33	33
(5, 10, 0)	2	0	337774	124333	13	13
(10, 5, 0)	1	0	380293	554620	24	23
(6, 7, 0)	2	3	881202	983925	89	88
(7, 6, 0)	2	0	572304	217128	13	13
(6, 8, 0)	2	0	268419	75398	13	13
(8, 6, 0)	1	0	68001	119282	10	9
(6, 9, 0)	2	1	337833	147930	18	18
(9, 6, 0)	1	4	767214	478351	27	26
(6, 10, 0)	2	1	364831	197295	15	15
(10, 6, 0)	1	0	164407	207900	15	14
(7, 8, 0)	2	0	466764	16015	10	10
(8, 7, 0)	1	0	183240	731349	22	21
(7, 9, 0)	2	0	905859	862203	30	30
(9, 7, 0)	2	0	904829	909298	42	42
(7, 10, 0)	2	0	562487	34546	15	15
(10, 7, 0)	1	0	91752	528373	10	9
(8, 9, 0)	1	0	347727	542427	23	22
(9, 8, 0)	2	0	376058	185683	19	19
(8, 10, 0)	1	0	267534	364942	23	22
(10, 8, 0)	2	0	217884	38417	16	16
(9, 10, 0)	2	0	577750	392614	22	22
(10, 9, 0)	1	0	351338	642119	25	24
(0, 1, 1)	1	0	169422	76741	15	14
(1, 0, 1)	2	0	454961	262013	23	23
(0, 2, 1)	1	0	133087	121473	14	13
(2, 0, 1)	2	0	398744	526636	38	38
(0, 3, 1)	1	0	55866	234483	10	9
(3, 0, 1)	2	0	467858	99700	18	18
(0, 4, 1)	1	0	198747	512399	21	20
(4, 0, 1)	2	0	210479	50942	8	8
(0, 5, 1)	1	0	38702	291990	17	16
(5, 0, 1)	2	0	499429	167751	21	21
(0, 6, 1)	1	0	104391	238319	15	14
(6, 0, 1)	2	0	270858	149077	18	18
(0, 7, 1)	1	0	47162	335482	7	6
(7, 0, 1)	2	0	814025	244436	21	21
(0, 8, 1)	2	0	65764	103304	17	17
(8, 0, 1)	1	0	232289	420172	22	21
(0, 9, 1)	1	0	76873	105345	11	10
(9, 0, 1)	2	0	440487	209404	23	23
(0, 10, 1)	1	0	170874	330580	24	23
(10, 0, 1)	2	0	273443	104702	20	20
(1, 2, 1)	1	1	996089	816750	95	94
(2, 1, 1)	1	0	356987	793262	44	43
(1, 3, 1)	1	0	550993	537802	29	28
(3, 1, 1)	1	0	516928	301609	25	24
(1, 4, 1)	1	0	399996	661137	19	18
(4, 1, 1)	1	0	596604	369092	32	31
(1, 5, 1)	1	0	355796	446873	21	20
(5, 1, 1)	2	0	492373	305042	20	20
(1, 6, 1)	1	0	161065	165625	10	9
(6, 1, 1)	2	0	323762	308633	17	17
(1, 7, 1)	1	0	156619	577275	14	13
(7, 1, 1)	2	0	827226	90542	21	21
(1, 8, 1)	2	0	389928	209134	20	20
(8, 1, 1)	1	0	324188	549757	32	31
(1, 9, 1)	1	0	105955	171307	13	12
(9, 1, 1)	2	0	505793	255919	18	18
(1, 10, 1)	2	0	519006	451048	28	28
(10, 1, 1)	1	0	279538	316884	24	23
(2, 3, 1)	1	1	280600	627232	24	23
(3, 2, 1)	1	1	835577	414600	37	36
(2, 4, 1)	1	0	281004	748414	30	29
(4, 2, 1)	2	0	613429	203086	19	19
(2, 5, 1)	1	1	110622	324853	15	14
(5, 2, 1)	2	0	604313	199443	23	23
(2, 6, 1)	1	0	43818	165675	10	9
(6, 2, 1)	2	0	330503	129970	16	16
(2, 7, 1)	1	0	44365	616564	16	15
(7, 2, 1)	2	0	766531	216383	26	26
(2, 8, 1)	2	0	323856	296377	24	24
(8, 2, 1)	1	0	94536	117031	15	14
(2, 9, 1)	1	0	38710	171374	13	12
(9, 2, 1)	2	0	535601	146680	17	17
(2, 10, 1)	2	0	486756	781095	57	57
(10, 2, 1)	1	0	250943	151434	16	15
(3, 4, 1)	1	0	91119	123081	8	7
(4, 3, 1)	1	1	360211	255832	17	16
(3, 5, 1)	1	0	85479	119821	11	10
(5, 3, 1)	2	0	747656	654259	29	29
(3, 6, 1)	1	0	619165	475941	31	30
(6, 3, 1)	2	0	370552	460866	19	19
(3, 7, 1)	1	0	164657	147743	9	8
(7, 3, 1)	0	0	987287	999081	98	97
(3, 8, 1)	2	0	444426	69743	19	19
(8, 3, 1)	1	0	46350	266079	10	9
(3, 9, 1)	1	0	435512	475182	20	19
(9, 3, 1)	2	0	442969	458371	20	20
(3, 10, 1)	1	0	322127	117676	13	12
(10, 3, 1)	1	0	444309	715930	29	28
(4, 5, 1)	1	1	688756	853740	31	30
(5, 4, 1)	2	0	393806	423695	19	19
(4, 6, 1)	1	0	401388	112266	15	14
(6, 4, 1)	2	0	416140	610018	24	24
(4, 7, 1)	1	0	118784	336515	7	6
(7, 4, 1)	2	0	721368	573388	19	19
(4, 8, 1)	2	0	386158	106157	13	13
(8, 4, 1)	1	0	138044	495646	17	16
(4, 9, 1)	1	0	261902	100832	12	11
(9, 4, 1)	2	0	764530	584697	26	26
(4, 10, 1)	2	0	878813	651762	43	43
(10, 4, 1)	1	0	74016	123320	8	7
(5, 6, 1)	1	0	435660	122157	10	9
(6, 5, 1)	2	0	238461	543960	16	16
(5, 7, 1)	1	0	487578	529433	12	11
(7, 5, 1)	0	0	988940	997746	98	97
(5, 8, 1)	2	0	579801	241818	21	21
(8, 5, 1)	1	0	34912	366587	14	13
(5, 9, 1)	1	0	380455	212855	12	11
(9, 5, 1)	1	1	471632	600702	16	15
(5, 10, 1)	2	0	404822	178410	20	20
(10, 5, 1)	1	1	39038	118779	9	8
(6, 7, 1)	2	0	458643	746049	28	28
(7, 6, 1)	1	0	859948	631216	34	33
(6, 8, 1)	2	0	239193	200228	17	17
(8, 6, 1)	1	0	54796	236287	15	14
(6, 9, 1)	2	0	216741	269688	20	20
(9, 6, 1)	1	1	191558	165627	10	9
(6, 10, 1)	2	0	294484	249103	15	15
(10, 6, 1)	1	0	408711	320727	21	20
(7, 8, 1)	2	0	389505	84722	10	10
(8, 7, 1)	1	0	35012	390657	8	7
(7, 9, 1)	2	0	654363	241629	16	16
(9, 7, 1)	1	0	660534	587649	28	27
(7, 10, 1)	2	0	960087	560501	36	36
(10, 7, 1)	1	0	125817	147699	9	8
(8, 9, 1)	1	0	80586	103408	14	13
(9, 8, 1)	2	0	468377	175277	17	17
(8, 10, 1)	1	0	307770	507406	27	26
(10, 8, 1)	2	0	265500	69419	20	20
(9, 10, 1)	2	0	826503	526004	32	32
(10, 9, 1)	1	0	226501	474465	20	19
(0, 1, 2)	1	0	182462	212639	22	21
(1, 0, 2)	2	1	621934	439277	29	29
(0, 2, 2)	1	0	107035	138232	16	15
(2, 0, 2)	2	0	166411	176132	22	22
